Country,Region,DataYear,ClassGrade,Gender,Ageyears,Handed,Height_cm,Footlength_cm,Armspan_cm,Languages_spoken,Travel_to_School,Travel_time_to_School,Reaction_time,Score_in_memory_game,Favourite_physical_activity,Importance_reducing_pollution,Importance_recycling_rubbish,Importance_conserving_water,Importance_saving_energy,Importance_owning_computer,Importance_Internet_access,Left_Footlength_cm,Longer_foot,Index_Fingerlength_mm,Ring_Fingerlength_mm,Longer_Finger_Lefthand,Birth_month,Favorite_Season,Allergies,Vegetarian,Favorite_Food,Beverage,Favorite_School_Subject,Sleep_Hours_Schoolnight,Sleep_Hours_Non_Schoolnight,Home_Occupants,Home_Internet_Access,Communication_With_Friends,Text_Messages_Sent_Yesterday,Text_Messages_Received_Yesterday,Hanging_Out_With_Friends_Hours,Talking_On_Phone_Hours,Doing_Homework_Hours,Doing_Things_With_Family_Hours,Outdoor_Activities_Hours,Video_Games_Hours,Social_Websites_Hours,Texting_Messaging_Hours,Computer_Use_Hours,Watching_TV_Hours,Paid_Work_Hours,Work_At_Home_Hours,Schoolwork_Pressure,Planned_Education_Level,Favorite_Music,Superpower,Preferred_Status,Role_Model_Type,Charity_Donation
USA,PA,2010,"12        ",Male,17,Right-Handed,1830,27,195,1,Car,13,.463,32,Soccer,550,459,525,,602,630,27,"Same length",1000,1150,"Ring finger",April,Spring,Yes,No,Meat,Tea,English,6,12,4,"Yes - broadband connection","Text messaging",100,100,48,7,15,2,5,2,9,7,20,2,8,8,Some,"Graduate degree","Rock and roll","Freeze time",Happy,"Musician or singer","Arts, culture, sports"
USA,SC,2010,"12        ",Male,19,Left-Handed,6,13,74,1,Car,20,0.266,0.46,Baseball/Softball,1000,1000,519,,107,995,13,"Right foot",7.5,7,"Ring finger",December,Summer,No,No,Poultry,"Soft drink (caffeinated)","Mathematics and statistics",5,10,6,"Yes - broadband connection","Myspace, Facebook, other social networking sites, or blog",200,200,2,12,1,2,2,5,2,12,12,12,8,1,"Very little","Some college","Rap/Hip hop",Invisibility,Famous,"Community leader or elder",Health
USA,SC,2010,"12        ",Male,18,Ambidextrous,170,24,170,1,Car,6,.282,41,Other,283,439,219,,337,503,23,"Right foot",41,43,"Ring finger",September,Fall,Yes,No,Meat,"Energy drink",Art,7,7,4,"Yes - broadband connection","Text messaging",11,23,36,1,2,2,3,7,1,2,4,3,16,2,Some,"Less than high school","Heavy metal","Freeze time",Rich,Other,Other
USA,IN,2010,"12        ",Male,17,Right-Handed,195,29,192,1,Car,15,.237,,Basketball,561,620,721,,921,950,29,"Same length",100,90,"Index finger",April,Spring,Yes,No,Meat,Water,"Computers and technology",7,10,5,"Yes - broadband connection","Text messaging",20,20,30,2,10,10,20,15,2,3,10,15,10,5,"Very little",Other,"Rap/Hip hop","Freeze time",Rich,"Musician or singer","Education/Youth development"
USA,PA,2010,"12        ",Male,17,Right-Handed,183,28,180,1,Car,11,.281,29,Other,850,850,658,,460,551,27,"Right foot",100,105,"Ring finger",March,Spring,Yes,No,Pizza/Pasta,Water,Science,7,11,3,"Yes - broadband connection","In person",38,43,22,1,21,2,7.5,10,2,5,10,10,0,7,Some,"Graduate degree","Rock and roll",Fly,Happy,Other,Environment
USA,PA,2010,"12        ",Male,18,Left-Handed,176,27,186,1,Car,10,.334,60,Baseball/Softball,412,583,909,,604,765,27,"Same length",100,110,"Ring finger",August,Summer,Yes,No,Poultry,Water,History,7,8,3,"Yes - broadband connection","Text messaging",100,100,50,5,10,7,7,1.5,6,100,50,1,14,2,Some,"Undergraduate degree",Jazz,Fly,Happy,"Business person","Wildlife, animals"
USA,FL,2010,"12        ",Female,17,Right-Handed,164.9,23,161.3,2,Car,20,0.662,,Soccer,999,1000,800,,1000,1000,22,"Right foot",.75,.65,"Index finger",July,Fall,No,,Pizza/Pasta,Water,Art,7,10,4,"Yes - broadband connection","Text messaging",50,50,20,3,7,2,3,0,7,2,15,5,10,1,Some,"Graduate degree",Techno/Electronic,Telepathy,Happy,Relative,"Wildlife, animals"
USA,SC,2010,"12        ",Male,17,Right-Handed,186,29,196,2,Car,15,0.061,31,Athletics,500,400,400,,800,800,30,"Left foot",80,77,"Index finger",February,Fall,Yes,No,Seafood,Other,Other,8,8,5,"Yes - broadband connection","Text messaging",120,115,1,1,1,5,5,1,1,8,1,12,40,8,Some,"Some college",Country,Telepathy,Rich,"Business person",Health
USA,GA,2010,"12        ",Male,16,Right-Handed,170,26,171,1,Car,15,.254,12,Other,100,100,200,,900,900,26,"Same length",75,80,"Ring finger",December,Spring,No,No,Meat,Water,Other,8,7,3,"Yes - broadband connection","Text messaging",130,125,45,.20,1,0,3,3,1,100,10,5,2,1,Some,"Some college",Country,Telepathy,Happy,"Coach or club leader",Environment
USA,PA,2010,"12        ",Female,17,Left-Handed,179,25,182,2,Car,10,0.307,37,Other,604,802,672,,684,807,25,"Same length",88,91,"Ring finger",December,Winter,No,No,Breads/Sandwiches,Water,Art,7,10,5,"Yes - broadband connection","Text messaging",20,20,6,1,15,4,8,0,2,2,7.5,5,0,3,Some,"Graduate degree",Pop,Telepathy,Happy,Relative,"Arts, culture, sports"
USA,IN,2010,"12        ",Male,15,Right-Handed,181,26,187,2,Car,13,.284,33,"Hockey (Ice)",500,300,400,,850,1000,26,"Same length",75,80,"Same length",December,Summer,No,No,Pizza/Pasta,Milk,"Social studies",6,12,7,"Yes - broadband connection","Text messaging",10,15,0,.5,6,0,22,0,.5,,2,1.5,0,0,,,,,,,
USA,CA,2010,"12        ",Female,17,Right-Handed,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,CA,2010,"12        ",Female,17,Right-Handed,163,17,62,2,Car,8,.5,30,Dancing,890,900,790,,1000,1000,17,"Same length",75,70,"Index finger",July,Summer,No,Yes,Seafood,Juice,Art,8,9,5,"Yes - other","Text messaging",256,256,24,45,6,10,20,30,30,45,45,60,0,0,"A lot","Undergraduate degree",Other,Invisibility,Happy,Other,"Wildlife, animals"
USA,PA,2010,"12        ",Male,18,Right-Handed,165,25,151,1,Car,5,.34,38,Golf,500,250,800,,450,450,24,"Right foot",8,7,"Index finger",December,Winter,No,No,Meat,Water,"Mathematics and statistics",7,8,4,"Yes - other","Text messaging",20,20,5,0,10,5,10,8,3,5,10,12,12,1,Some,"Graduate degree","Rock and roll",Telepathy,Happy,Relative,"Education/Youth development"
USA,CA,2010,"12        ",Female,17,Right-Handed,164,12,163,2,Car,7,.281,32,Dancing,825,456,845,,546,879,12,"Left foot",56,56,"Index finger",March,Fall,No,No,Meat,Tea,"Social studies",6,12,5,"Yes - broadband connection","Text messaging",50,50,0,14,15,40,0,0,2,2,10,0,0,2,"A lot","Graduate degree",Other,Invisibility,Happy,Other,"Education/Youth development"
USA,CA,2010,"12        ",Male,17,Right-Handed,190,,30,3,Car,20,.145,7,Swimming,1000,1000,1000,,0,0,30,"Same length",102,102,"Same length",March,Summer,Yes,No,"Rice/Noodle dishes",Water,Science,6,10,6,"No internet connection","In person",0,0,1,.1,50,22,18,6,.01,.001,3,0,0,1,"A lot",Other,Classical,"Freeze time",Healthy,Relative,"Education/Youth development"
USA,AL,2010,"12        ",Male,18,Right-Handed,194,34,94,1,Car,4,.282,32,Basketball,0,0,1000,,0,0,34,"Same length",9,8,"Index finger",September,Summer,No,No,Meat,Water,History,8,9,3,"Yes - broadband connection","In person",68,80,25,1,1,5,5,2,2,1,4,6,0,3,None,"Graduate degree","Rap/Hip hop",Fly,Happy,Other,"International aid"
USA,AL,2010,"12        ",Female,17,Right-Handed,168,22,66,1,Car,3,.297,41,Swimming,0,0,0,,1000,1000,22,"Same length",6,7,"Index finger",May,Spring,Yes,No,Pizza/Pasta,"Soft drink (non-caffeinated)",History,6,6,6,"Yes - broadband connection","Text messaging",300,300,5,3,0,20,24,0,10,10,10,0,0,5,Some,"Undergraduate degree","Rap/Hip hop",Telepathy,Happy,"Religious figure",Religious
USA,DC,2010,"12        ",Male,18,Right-Handed,173.5,30.8,170,1,Car,25,.719,.37,Basketball,,,,,,,31,"Left foot",70,80,"Ring finger",October,Summer,No,No,Pizza/Pasta,Water,"Mathematics and statistics",9,13,4,"Yes - broadband connection",Other,0,0,,,,,,,,,,,,,,"High school","Rap/Hip hop",Fly,Healthy,"Community leader or elder","Arts, culture, sports"
USA,GA,2010,"12        ",Male,19,Right-Handed,132.5,25,183,1,Car,5,0.328,48,Bowling,0,500,20,,250,300,25,"Same length",15,13,"Index finger",December,Winter,No,No,Poultry,Water,Art,8,3,4,"No internet connection","Text messaging",50,100,5,4,3,2,1,2,3,4,5,0,4,8,None,"High school","Heavy metal",Invisibility,Healthy,"Sports person","Wildlife, animals"
USA,PA,2010,"12        ",Female,17,Right-Handed,172,22,170,1,Car,7,.594,47,Basketball,508,449,465,,1000,1000,22,"Same length",89,76,"Index finger",February,Summer,No,No,Pizza/Pasta,Juice,Music,7,10,4,"Yes - broadband connection","Text messaging",50,50,20,2,10,5,5,0,30,70,15,10,2,2,Some,"Graduate degree",Country,Fly,Happy,"Musician or singer",Health
USA,GA,2010,"12        ",Female,17,Right-Handed,105,22.5,166,1,Car,10,0.308,,Gymnastics,100,10,10,,500,1000,22,"Right foot",65,70,"Ring finger",September,Fall,Yes,No,Pizza/Pasta,Water,English,7,12,3,"Yes - broadband connection","Text messaging",100,100,5,1,1,30,5,0,5,80,20,10,0,10,"A lot","Graduate degree",Country,Fly,Happy,Relative,"International aid"
USA,AZ,2010,"12        ",Female,16,Right-Handed,172,25,176,2,Car,13,.391,59,Swimming,600,400,600,,800,800,25,"Same length",83,78,"Index finger",January,Spring,Yes,Yes,"No favorite",Water,Science,7,8,4,"Yes - broadband connection","In person",25,25,5,0,15,6,10,0,1,1,4,0,0,1,"A lot","Graduate degree","Rock and roll",Fly,Happy,Friend,Environment
USA,FL,2010,"12        ",Female,17,Right-Handed,163,24.5,166,1.5,Car,12,.423,,Tennis,1000,900,800,,800,800,24,"Right foot",105,105,"Same length",August,Fall,Yes,Yes,Other,Coffee,History,6,8,3,"Yes - broadband connection","Myspace, Facebook, other social networking sites, or blog",2,3,14,0,28,7,1,0,21,3.5,21,14,0,14,"A lot",Other,Other,Telepathy,Happy,Other,"Arts, culture, sports"
USA,SC,2010,"12        ",Female,17,Right-Handed,162,21,162,1,Car,30,0.407,43,Dancing,743,989,1000,,0,0,21,"Same length",80,60,"Index finger",April,Summer,Yes,No,,"Soft drink (caffeinated)",Other,8,9,4,"No internet connection","Cell phone",0,0,3,1,2,4,3,2,3,0,1,4,7,2,Some,"Graduate degree",Other,Invisibility,Rich,Relative,"Wildlife, animals"
USA,PA,2010,"12        ",Female,17,Right-Handed,162,23,151,2,Car,60,.359,31,Other,845,925,647,,551,460,23,"Same length",85,84,"Index finger",November,Fall,Yes,Yes,Vegetables,Tea,Art,4,11,3,"Yes - broadband connection","In person",0,2,1,1,9,0,0,2,1,1,5,1,8,3,"A lot","Graduate degree",Other,"Freeze time",Happy,Other,"International aid"
USA,CA,2010,"12        ",Male,17,Left-Handed,178,23,178,2,Car,7,.250,33,Other,500,500,500,,500,500,23,"Same length",29,27,"Ring finger",January,Winter,No,No,Meat,Water,Music,5,10,5,"Yes - broadband connection","In person",1,1,12,2,40,10,10,5,20,13,,,,,,,,,,,
USA,CA,2010,"12        ",Male,16,Right-Handed,183,28,150,4,Car,30,0.234,31,Athletics,345,200,567,,900,900,28,"Same length",40,42,"Ring finger",November,Winter,No,No,"No favorite","Energy drink","Physical education",9,6,2,"Yes - broadband connection","In person",300,320,75,1,0,1,35,2,10,60,80,20,0,2,"Very little","Graduate degree",Other,Telepathy,Healthy,"Coach or club leader","Arts, culture, sports"
USA,GA,2010,"12        ",Male,18,Left-Handed,181,25,187,1,Car,3,0.344,29,Swimming,70,50,50,,95,100,25,"Same length",50,45,"Index finger",September,Fall,No,No,,"Soft drink (caffeinated)","Mathematics and statistics",6,9,5,"Yes - broadband connection","Text messaging",350,370,6,3,3,2,8,3,6,154,20,30,0,8,"A lot","Graduate degree","Heavy metal","Freeze time",Famous,Relative,"Wildlife, animals"
USA,GA,2010,"12        ",Female,17,Right-Handed,104,21,152,1,Car,15," 0.45",,None,20,10,30,,50,1000,21,"Same length",,,"Ring finger",June,Summer,No,No,Desserts,Juice,Other,8,10,3,"No internet connection","In person",160,140,0,1,3,1,0,0,0,17,0,20,15,7,"A lot","Some college",Pop,Fly,Happy,Relative,Environment
USA,GA,2010,"12        ",Female,16,Left-Handed,172,25.5,172,1,Bus,45,.432,56,Dancing,824,818,824,,214,492,24.5,"Right foot",75,85,"Ring finger",August,Fall,No,No,Desserts,"Soft drink (caffeinated)",English,7,9,4,"Yes - broadband connection","Text messaging",35,33,10,3,14,20,3,0,7,25,40,8,0,3,Some,"Graduate degree","Rock and roll","Freeze time",Happy,Teacher,"International aid"
USA,GA,2010,"12        ",Female,17,Right-Handed,165.1,,151,1,Bus,"8 ",0.281,40,Other,524,754,850,,952,952,,"Same length",60,60,"Same length",August,Spring,No,No,Fruit,Water,Music,7,12,5,"Yes - other","Myspace, Facebook, other social networking sites, or blog",0,0,9,0,1,0,1,1,3,0,3,5,0,1,"Very little","High school","Rap/Hip hop",Invisibility,Rich,Other,"Wildlife, animals"
USA,GA,2010,"12        ",Female,16,Right-Handed,161,24,162,1,Walk,3,.477,36,Dancing,300,450,425,,900,950,23,"Right foot",85,79,"Index finger",October,Fall,Yes,No,"No favorite",Water,"Computers and technology",7.5,6,,"Yes - broadband connection","Text messaging",250,200,3,4,8,4,10,1,4,10,14,2,12,2,"A lot","Graduate degree",Country,Invisibility,Happy,Relative,"International aid"
USA,FL,2010,"12        ",Female,17,Right-Handed,159.1,21,155.3,1.5,Car,30,.522,,Golf,176,503,652,,743,1000,22,"Left foot",75,89,"Ring finger",January,Fall,No,No,Other,Water,Science,8,8,3,"Yes - broadband connection","Text messaging",30,30,10,7,7.5,8,10,0,0,4,20,7,0,2,Some,"Graduate degree","Rap/Hip hop",Invisibility,Happy,Friend,Health
USA,CA,2010,"12        ",Male,17,Right-Handed,190,,30,3,Car,20,.145,7,Swimming,1000,1000,1000,,0,0,30,"Same length",102,102,"Same length",March,Summer,Yes,No,"Rice/Noodle dishes",Water,Science,6,10,6,"No internet connection","In person",0,0,1,.1,50,22,18,6,.01,.001,3,0,0,1,"A lot",Other,Classical,"Freeze time",Healthy,Relative,"Education/Youth development"
USA,AL,2010,"12        ",Male,18,Right-Handed,168,26.5,166.5,1,Walk,10,0.296,38,Running/Jogging,100,100,100,,500,700,26,"Right foot",83,75,"Index finger",August,Winter,Yes,No,Seafood,Water,Science,8,9,4,"Yes - broadband connection","Text messaging",32,50,20,3,0,12,10,30,0,3,8,8,0,2,None,Other,"Rock and roll",Fly,Healthy,"Sports person",Religious
USA,AZ,2010,"12        ",Male,18,Right-Handed,184,25,188,2,Car,10,.312,49,Soccer,500,250,800,,900,1000,25,"Same length",88.9,88.9,"Same length",September,Spring,Yes,No,Pizza/Pasta,Water,"Physical education",8,12,5,"Yes - broadband connection","Text messaging",3,4,15,1,15,2,12,20,1,1,1,1,0,0,"A lot","Graduate degree",Reggae,Fly,Happy,"Musician or singer","International aid"
USA,SC,2010,"12        ",Male,17,Right-Handed,180.3,27,185.4,1,Car,12,.218,36,Soccer,750,725,500,,750,500,27,"Same length",9,9,"Same length",October,Summer,No,No,Poultry,"Sports drink",History,7,9,4,"Yes - broadband connection","Text messaging",60,70,20,3,10,7,20,.5,.5,1,1,6,14,6,Some,"Graduate degree","Rock and roll",Fly,Healthy,"Sports person","Education/Youth development"
USA,PA,2010,"12        ",Male,18,Right-Handed,170,25,140,1,Boat,40,.281,30,Other,100,100,100,,1000,1000,25,"Same length",75,67.5,"Index finger",December,Summer,No,No,Meat,Water,"Physical education",4,5,5,"Yes - other","Text messaging",100,100,5,5,0,3,3,7,7,3,7,5,30,2,"Very little","Graduate degree","Rock and roll","Super strength",Happy,Actor,"Arts, culture, sports"
USA,SC,2010,"12        ",Female,17,Right-Handed,175,24,170,1,Car,11,0.312,35,Walking/Hiking,700,750,900,,500,650,25,"Left foot",81,79,"Index finger",January,Fall,No,No,Seafood,Water,History,7,9,5,"Yes - broadband connection",E-mail,2,6,2,0,13,25,0,0,4,1,18,10,12,7,Some,"Undergraduate degree",Other,Fly,Happy,Other,"Education/Youth development"
USA,GA,2010,"12        ",Female,17,Ambidextrous,155,23,159,2,Car,30,.272,28,Other,583,647,743,,818,818,23,"Same length",74,76,"Ring finger",October,Summer,No,No,Seafood,Water,Science,6,12,6,"Yes - other","Text messaging",20,30,10,1,14,8,15,4,1,5,5,3,9,10,Some,"Graduate degree",Country,Fly,Happy,"Musician or singer","Wildlife, animals"
USA,SC,2010,"12        ",Female,17,Right-Handed,62,20,30,1,Car,15,15.2,52,Gymnastics,452,608,829,,856,927,20,"Same length",49,47,"Index finger",October,Spring,Yes,No,Meat,Water,"Mathematics and statistics",7,8,3,"Yes - broadband connection","Text messaging",82,200,6,9,10,18,24,3,26,50,30,4,2,6,Some,"Graduate degree","Rhythm and blues (R&B)","Super strength",Famous,"Doctor or nurse",Health
USA,CA,2010,"12        ",Male,17,Right-Handed,190,,30,3,Car,20,.145,7,Swimming,1000,1000,1000,,0,0,30,"Same length",102,102,"Same length",March,Summer,Yes,No,"Rice/Noodle dishes",Water,Science,6,10,6,"No internet connection","In person",0,0,1,.1,50,22,18,6,.01,.001,3,0,0,1,"A lot",Other,Classical,"Freeze time",Healthy,Relative,"Education/Youth development"
USA,CO,2010,"12        ",Female,17,Right-Handed,154.9,23,156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,GA,2010,"12        ",Female,18,Right-Handed,101,22,158,2,Car,8,0.34,,Soccer,1000,957,861,,824,824,23,"Left foot",,,"Ring finger",November,Fall,Yes,Yes,Fruit,Water,Art,7,10,4,"Yes - broadband connection","Text messaging",153,167,15,8,3,9,1,4,12,114,120,1,0,9,"A lot","Graduate degree",Reggae,Telepathy,Happy,"Religious figure","Wildlife, animals"
USA,CA,2010,"12        ",Female,17,Right-Handed,175,20,170,1,Car,12,0.484,32,Basketball,342,342,353,,567,550,20,"Same length",60,47,"Index finger",December,Winter,No,No,Desserts,Water,Science,7.5,9,3,"Yes - broadband connection","In person",20,20,10,.5,15,10,.5,0,0,4,3,6,2,17,Some,"Graduate degree",Other,Fly,Happy,Friend,Religious
USA,SC,2010,"12        ",Female,17,Right-Handed,170,20,20,1,Car,5,.435,43,Tennis,118,615,492,,1000,1000,20,"Right foot",76,76,"Ring finger",November,Spring,Yes,No,Breads/Sandwiches,Water,History,7,11,4,"Yes - broadband connection","Text messaging",100,75,12,2,4,7,10,0,2,20,3,7,0,3,Some,"Graduate degree","Rap/Hip hop","Freeze time",Happy,Actor,Health
USA,SC,2010,"12        ",Male,17,Right-Handed,164,24,160,2,Car,10,.234,47,Soccer,850,850,1000,,500,350,24,"Left foot",66,73,"Ring finger",November,Spring,No,No,Meat,Milk,History,8,10,4,"Yes - broadband connection","Text messaging",12,14,9,1,15,28,1,7,6,2,14,9,0,2,Some,"Graduate degree","Rock and roll",Fly,Happy,"Religious figure",Religious
USA,SC,2010,"12        ",Female,17,Left-Handed,163,90,167,1,Car,20,.218,41,"Hockey (Field)",600,500,190,,1000,1000,91,,70,69,"Index finger",February,Winter,No,No,Seafood,Water,Other,7,12,10,"Yes - dial-up connection","Text messaging",0,4,2,30,2,1,1,2,5,2,3,24,0,3,"A lot","Graduate degree","Rap/Hip hop",Telepathy,Rich,"Musician or singer","Wildlife, animals"
USA,CA,2010,"12        ",Male,18,Right-Handed,190.5,25.4,203,1,Car,5,.285,39,Swimming,100,200,250,,800,800,25,"Right foot",86.36,85.1,"Index finger",August,Winter,No,No,Meat,Water,Other,5,6,4,"Yes - broadband connection","Text messaging",150,150,25,1,4,6,30,3,3,40,22,3,15,2,"Very little","Graduate degree",Techno/Electronic,"Freeze time",Happy,Friend,"Arts, culture, sports"
USA,PA,2010,"12        ",Female,18,Right-Handed,157,22.5,155.5,1,Car,15,.321,.478,Baseball/Softball,800,900,900,,500,500,22.5,"Same length",70,75,"Ring finger",November,Spring,Yes,No,Salads,"Soft drink (caffeinated)",Art,7.5,10,5,"Yes - broadband connection","In person",70,70,15,4,6,15,3,0,5,3,4,2,0,5,Some,"Undergraduate degree",Country,Telepathy,Happy,Relative,Health
USA,CO,2010,"12        ",Male,17,Right-Handed,164,25,167,1,Car,12,.281,38,Golf,10,2,540,,997,998,24,"Right foot",72,71,"Index finger",April,Summer,Yes,No,Pizza/Pasta,"Soft drink (caffeinated)",English,7,9,4,"Yes - broadband connection","Text messaging",1,1,2,1,12,15,6,1,0,1,20,40,0,5,Some,"Graduate degree","Rap/Hip hop","Freeze time",Happy,"Religious figure",Religious
USA,IN,2010,"12        ",Male,16,Right-Handed,179,25,185,1,Car,15,.268,30,Baseball/Softball,102,556,332,,957,1000,25,"Same length",180,18,"Same length",October,Summer,Yes,No,Pizza/Pasta,Milk,"Mathematics and statistics",7,11,4,"Yes - other","Text messaging",20,20,5,0,4,5,10,2,1,2,5,12,0,3,Some,"Graduate degree","Rap/Hip hop",Fly,Rich,"Sports person",Health
USA,GA,2010,"12        ",Male,17,Right-Handed,125,28,180,1,Car,10,0.349,,"Football (American)",200,100,100,,300,300,27,"Right foot",70,80,"Ring finger",March,Summer,No,No,Meat,Tea,"Physical education",6,4,8,"Yes - broadband connection",,250,250,84,3,7,10,15,0,7,126,0,28,0,15,Some,"Some college",Country,"Super strength",Happy,"Sports person","Education/Youth development"
USA,SC,2010,"12        ",Male,18,Right-Handed,167,8,176,2,Bus,30,0.375,41,Other,800,250,199,,600,150,9,"Left foot",90,66,"Index finger",April,Spring,No,No,Seafood,Tea,History,6,3,5,"No internet connection","Text messaging",40,20,3,2,1,5,2,6,1,8,9,12,3,24,Some,"Undergraduate degree",Pop,,Famous,Relative,Environment
USA,CA,2010,"12        ",Female,16,Right-Handed,170,23,170,1,Car,15,.265,30,Soccer,401,599,193,,995,979,23,"Left foot",70,62,"Ring finger",October,Fall,No,No,Desserts,Juice,English,6,10,7,"Yes - broadband connection","In person",15,15,12,1,30,5,3,0,.5,1,1,0,0,4,"A lot","Undergraduate degree",Country,Fly,Happy,Relative,Health
USA,FL,2010,"12        ",Female,18,Right-Handed,167,23,169,1.5,Car,6,.468,,Walking/Hiking,700,700,700,,800,800,23,"Same length",9.2,9.4,"Ring finger",July,Winter,Yes,Yes,"Rice/Noodle dishes",Tea,History,7,7,4,"Yes - broadband connection","In person",2,0,4,3,20,3,0,2,1,1,7,5,0,2,"A lot","Graduate degree","Rock and roll","Freeze time",Happy,"Religious figure",Other
USA,GA,2010,"12        ",Male,17,Right-Handed,120,26.5,179,1,Car,5,3.14,,Athletics,0,200,1000,,400,600,26.5,"Same length",80,80,"Same length",December,Spring,Yes,No,Seafood,Tea,"Physical education",8,10,5,"Yes - broadband connection","Text messaging",200,210,15,4,6,20,6,0,4,5,4,12,0,5,Some,"Graduate degree","Rock and roll","Freeze time",Happy,"Business person",Health
USA,PA,2010,"12        ",Female,16,Right-Handed,160.5,23.2,168.9,2,Bus,49,0.266,42,Tennis,1000,1000,1000,,508,379,23,"Right foot",80,75,"Index finger",April,Spring,Yes,No,Desserts,Water,English,7,9,4,"Yes - broadband connection","Text messaging",50,59,20,2,20,10,8,0,4,2,3,4,5,3,"A lot","Graduate degree","Rhythm and blues (R&B)",Invisibility,Healthy,Relative,Health
USA,CA,2010,"12        ",Female,17,Right-Handed,171,23,170,2,Car,5,0.55,44,None,700,800,800,,1000,1000,24,"Left foot",73,69,"Index finger",October,Spring,No,No,Meat,Water,"Mathematics and statistics",7,9,6,"Yes - broadband connection","In person",50,50,5,3,28,4,4,2,1,1,9,5,2,2,"A lot","Graduate degree","Rhythm and blues (R&B)",Fly,Happy,Other,"International aid"
USA,SC,2010,"12        ",Male,19,Left-Handed,6,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,IN,2010,"12        ",Male,17,Right-Handed,"188 ",30,196,2,Car,8,.306,45,Basketball,700,600,750,,400,1000,30,"Same length",82,84,"Ring finger",June,Winter,No,No,Pizza/Pasta,Water,"Physical education",6,10,4,"Yes - broadband connection","Text messaging",500,550,2,1,15,30,20,5,10,40,60,30,0,5,Some,"Graduate degree","Rap/Hip hop","Freeze time",Happy,Relative,Religious
USA,IN,2010,"12        ",Female,16,Right-Handed,151,21,147,1,Bus,13,.275,31,Soccer,650,650,700,,600,600,22,"Left foot",60,70,"Ring finger",October,Fall,Yes,No,Meat,Water,English,7,9,4,"Yes - broadband connection","Text messaging",300,300,10,1,12,3,14,1,4,50,5,7,1,3,"A lot","Graduate degree",Pop,Fly,Happy,Friend,Health
USA,SC,2010,"12        ",Female,17,Right-Handed,127,13,129,1,Car,6,0.328,0.51,Dancing,1000,1000,1000,,1000,1000,34,"Same length",7,6,"Same length",April,Fall,Yes,No,Other,Water,Other,5,8,4,"Yes - other","Text messaging",14,20,12,22,12,21,45,46,33,12,31,44,22,9,"A lot",Other,Other,Fly,Happy,Other,"Arts, culture, sports"
USA,AL,2010,"12        ",Male,18,Right-Handed,176,26,176,1,Car,6,.271,32,Soccer,144,32,353,,706,909,26,"Same length",9,10,"Ring finger",October,Winter,No,No,Meat,Water,English,8,6,3,"Yes - broadband connection",Other,197,204,25,3,2,5,7,30,3,3,30,2,0,10,"Very little","Graduate degree","Rock and roll",Telepathy,Rich,Relative,"Arts, culture, sports"
USA,CA,2010,"12        ",Male,17,Right-Handed,190,,30,3,Car,20,.145,7,Swimming,1000,1000,1000,,0,0,30,"Same length",102,102,"Same length",March,Summer,Yes,No,"Rice/Noodle dishes",Water,Science,6,10,6,"No internet connection","In person",0,0,1,.1,50,22,18,6,.01,.001,3,0,0,1,"A lot",Other,Classical,"Freeze time",Healthy,Relative,"Education/Youth development"
USA,AL,2010,"12        ",Male,18,Right-Handed,184,26,186,1,Car,15,.375,61,Other,500,500,200,,900,900,26.5,"Left foot",83,85,"Ring finger",September,Spring,No,No,Seafood,Water,"Mathematics and statistics",7,10,3,"Yes - broadband connection","Cell phone",133,140,16,5,5,10,10,2,2,2,4,6,0,6,Some,"Graduate degree","Rap/Hip hop",Invisibility,Happy,"Sports person",Religious
USA,SC,2010,"12        ",Female,17,Left-Handed,5.4,22,170,1,Car,15,0.563,0.48,Baseball/Softball,500,500,1000,,1000,1000,22.5,"Left foot",7.5,8,"Ring finger",October,Spring,No,No,Seafood,Juice,Languages,5,5,3,"No internet connection","Text messaging",70,100,18,30,1,2,0,1,50,120,50,100,20,0,Some,"Graduate degree","Rap/Hip hop",Telepathy,Rich,"Religious figure",Religious
USA,FL,2010,"12        ",Male,18,Right-Handed,178,25,177,2,Car,35,.474,,Other,1000,1000,1000,,1000,1000,25,"Same length",8,8,"Same length",October,Fall,No,No,Desserts,Water,History,6,8,3,"Yes - broadband connection","In person",15,25,30,0,5,3,10,5,3,1,5,15,,,,,,,,,
USA,CA,2010,"12        ",Male,17,Right-Handed,175,35,176,2,,6,.234,41,Basketball,200,500,300,,900,850,34.5,"Right foot",40,43,"Ring finger",October,Summer,Yes,No,Meat,Water,"Physical education",8,10,6,"Yes - broadband connection","In person",25,30,71,0,5,48,25,3,3,4,3,20,0,0,Some,"Graduate degree","Rap/Hip hop",Telepathy,Happy,"Sports person","Arts, culture, sports"
